movie_id,title,tag
16564,winter in wartime,"drama history war netherlands world war ii michiel van beusekom erica van beusekom uncle ben martinkoolhoven in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
168027,freaky deaky,"comedy bomb squad ex-fugitive freaky skip gibbs donnell lewis woody ricks charlesmatthau in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
3482,the train,"action drama thriller war paris france world war ii nazis hijacking of train artwork train ride painting french resistance train crash nazi germany art thief art theft paul labiche von waldheim christine johnfrankenheimer in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
135595,trade of innocents,"drama thriller alex becker claire becker malcolm eddery christopherbessette in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
8982,the protector,"action crime drama thriller buddhism elephant sydney australia fighter tempel gang animal kham mark pla prachyapinkaew in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
89861,stiff upper lips,"comedy italy victorian england young woman emily horace wiggins aunt agnes garysinyor in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
455,bend it like beckham,"comedy drama romance london england tradition indian lead culture clash immigration role of women sikh women's soccer soccer family woman director jesminder 'jess' kaur bhamra juliette 'jules' paxton joe gurinderchadha in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
57022,sunshine state,"drama independent film murray silver desiree perry jack meadows johnsayles in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
14351,crossover,"action adventure drama street gang black people sport high school sports tech big man kemp prestona.whitmoreii in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
147767,khiladi 786,"action comedy bahattar singh (72) / inspector tehattar singh (73) indu tendulkar mansukh desai ashishr.mohan in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
10664,[rec]²,"thriller horror religion and supernatural blood sample occult swat team gas mask night vision freezer found footage ángela vidal manu jennifer jaumebalagueró pacoplaza in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
55567,standing ovation,"comedy music family brittany cameron mr. wiggs stewartraffill in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9277,the sting,"comedy crime drama chicago bet horse race repayment con man mafia boss violence ragtime reference to mutt and jeff off track betting sting operation alley 1930s 20th century henry gondorff johnny hooker doyle lonnegan georgeroyhill in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
9443,chariots of fire,"drama history underdog scotland jewry patriotism olympic games jew olympian sports team ambition harold abrahams eric liddell jennie liddell hughhudson in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
16186,diary of a mad black woman,"comedy drama romance helen charles madea / brian / joe darrengrant in the 22nd century, a paraplegic marine is dispatched to the moon pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization."
